"","PROBEID","SYMBOL","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"7892779","7892779",NA,NA,1.58476687832034,5.96296898274998,5.9697594762545,2.12583229056369e-06,2.06310516625739e-05,4.77107465538467
"8165255","8165255",NA,NA,-0.806117145939641,7.96991455457296,-5.96836726080711,2.13373804392892e-06,2.07007876512928e-05,4.76740850441989
"8166104","8166104","OFD1","OFD1 centriole and centriolar satellite protein",0.644091370756717,8.04471246000309,5.96753418967706,2.13848288115147e-06,2.07349452208748e-05,4.76521469707473
"8109697","8109697","CCNG1","cyclin G1",0.568579998346976,10.7160026526621,5.96749585539893,2.13870147428838e-06,2.07349452208748e-05,4.76511374654899
"7893094","7893094",NA,NA,0.553749349422882,11.8259712046562,5.96690612141624,2.14206715633179e-06,2.07605739972737e-05,4.76356071250799
"7961829","7961829","BCAT1","branched chain amino acid transaminase 1",1.14343347672459,8.22783044270312,5.96658314898581,2.14391266728394e-06,2.07714572071938e-05,4.76271017123224
"8156160","8156160",NA,NA,0.561585470252715,8.17305452580407,5.96611362088351,2.14659848600116e-06,2.07904717245921e-05,4.76147366594257
"7896050","7896050",NA,NA,0.56578108218363,11.8564198134886,5.96556147046625,2.14976127775566e-06,2.08096059117696e-05,4.76001955507402
"8063444","8063444","TSHZ2","teashirt zinc finger homeobox 2",1.6416558580689,7.31577942307911,5.96516301896144,2.15204658775884e-06,2.08221915892681e-05,4.75897020375109
"8149071","8149071","ANGPT2","angiopoietin 2",1.54175522013476,7.99736648672122,5.96425698917753,2.15725224842017e-06,2.08585177036954e-05,4.75658406758364
"8072645","8072645","HMGXB4","HMG-box containing 4",0.517558994722961,8.48723251182937,5.95987371040746,2.18261704476581e-06,2.1096674367464e-05,4.74503940056377
"8116807","8116807","SNRNP48","small nuclear ribonucleoprotein U11/U12 subunit 48",0.510424348603999,7.78123858421544,5.95958095681089,2.1843218296332e-06,2.11060555679449e-05,4.7442683006534
"8173531","8173531","HDAC8","histone deacetylase 8",0.543964198149824,8.9884591594853,5.95909997208391,2.18712565943428e-06,2.1126046440221e-05,4.7430013957698
"7919940","7919940","VPS72","vacuolar protein sorting 72 homolog",-0.612631167424038,9.63955919384738,-5.95788616638593,2.19421754888895e-06,2.1187429513054e-05,4.73980418452346
"8002029","8002029","ZDHHC1","zinc finger DHHC-type containing 1",-0.588366436606318,8.41172775939938,-5.95636574647588,2.20313369766749e-06,2.12483527725921e-05,4.7357991993234
"8006345","8006345","RHOT1","ras homolog family member T1",0.633112172314243,9.51672332775575,5.95630620625382,2.20348360172187e-06,2.12483527725921e-05,4.73564235940885
"8017810","8017810","PSMD12","proteasome 26S subunit, non-ATPase 12",0.64557220634577,8.17428572229624,5.95402955875131,2.21690515807344e-06,2.1357425705289e-05,4.72964507139658
"8040374","8040374","LRATD1","LRAT domain containing 1",-0.523487186586201,7.50501750602884,-5.95400954233993,2.21702352691096e-06,2.1357425705289e-05,4.72959234136067
"7893604","7893604",NA,NA,1.05770457907631,4.91239534877957,5.95334377360837,2.22096425229514e-06,2.13882205683337e-05,4.72783846472502
"7993298","7993298","ERCC4","ERCC excision repair 4, endonuclease catalytic subunit",0.597054933268188,7.26503843342778,5.95241693189694,2.22646207777758e-06,2.14196381819927e-05,4.72539677746179
"8013120","8013120","PEMT","phosphatidylethanolamine N-methyltransferase",-0.732773404824409,9.92109873801905,-5.95176709164512,2.23032499290022e-06,2.14496226985312e-05,4.72368479307311
"8027665","8027665","WTIP","WT1 interacting protein",-0.509550158924647,8.65798914854629,-5.94968110797059,2.24277076941938e-06,2.15476900192947e-05,4.71818914116498
"8011516","8011516","ATP2A3","ATPase sarcoplasmic/endoplasmic reticulum Ca2+ transporting 3",-0.50016647926704,8.47354768474279,-5.94867440101459,2.2488022614823e-06,2.15984195818812e-05,4.71553680569846
"8016168","8016168","PLCD3","phospholipase C delta 3",-0.504635398408812,8.41830719351125,-5.94804203011985,2.25259937280739e-06,2.16276625152709e-05,4.71387068564036
"8096556","8096556","METAP1","methionyl aminopeptidase 1",0.642593933587243,9.45128295654335,5.94789238222912,2.25349889102724e-06,2.16290748318762e-05,4.71347640148175
"8070912","8070912","SLC19A1","solute carrier family 19 member 1",-0.529458120459729,9.10889060272881,-5.94752390859711,2.25571529649948e-06,2.16431214663465e-05,4.71250556073061
"8103951","8103951","ACSL1","acyl-CoA synthetase long chain family member 1",1.24897208249994,10.6978111215524,5.94720025832247,2.257663902762e-06,2.16545901063719e-05,4.71165281142706
"7933192","7933192","HNRNPA3P1","heterogeneous nuclear ribonucleoprotein A3 pseudogene 1",0.602618429809277,7.05134231986885,5.94649013779894,2.26194530105006e-06,2.16704599440886e-05,4.70978177110124
"7990417","7990417","SCAMP2","secretory carrier membrane protein 2",-0.587461444060443,10.7878773958475,-5.94645616913257,2.26215030760887e-06,2.16704599440886e-05,4.70969226890884
"7927146","7927146","CSGALNACT2","chondroitin sulfate N-acetylgalactosaminyltransferase 2",0.556767012752656,9.61967054146347,5.94642575132251,2.26233390009775e-06,2.16704599440886e-05,4.70961212260937
"8136401","8136401","NUP205","nucleoporin 205",0.748617701344197,8.30005767974909,5.94568628891721,2.26680170298642e-06,2.1698795122893e-05,4.70766373273471
"8002102","8002102",NA,NA,-0.556432857350323,7.56962492633361,-5.94409446684098,2.27644971846966e-06,2.17838960076993e-05,4.70346935926059
"8020267","8020267","CEP192","centrosomal protein 192",0.701561241055627,8.37021138097704,5.94277278440409,2.28449195425499e-06,2.18489018750926e-05,4.69998666232837
"8121489","8121489","AMD1","adenosylmethionine decarboxylase 1",0.897785196945955,9.38898547018685,5.9427283114999,2.28476306395771e-06,2.18489018750926e-05,4.69986947206085
"7893313","7893313",NA,NA,1.10580261639353,9.62607113880678,5.94235894748727,2.28701598796069e-06,2.1863173126012e-05,4.69889615821387
"7961198","7961198","KLRA1P","killer cell lectin like receptor A1, pseudogene",0.524981999572448,6.24531711908006,5.94202676385057,2.28904404925796e-06,2.18721651571143e-05,4.69802081090475
"8157233","8157233","HSDL2","hydroxysteroid dehydrogenase like 2",0.77230987369887,8.90490872921402,5.94183113884264,2.2902392375605e-06,2.18721651571143e-05,4.69750531000367
"8116494","8116494","ZFP62","ZFP62 zinc finger protein",0.831726023755265,7.09765267155958,5.93944582530852,2.30486336029493e-06,2.19899111035639e-05,4.69121945078837
"8034151","8034151","DOCK6","dedicator of cytokinesis 6",-0.687919826444022,8.97914737043663,-5.93915248191113,2.3066683255267e-06,2.1999830021762e-05,4.69044639624518
"8084880","8084880","HES1","hes family bHLH transcription factor 1",-0.746317391661645,9.20821249616826,-5.93853928023872,2.31044602038091e-06,2.20212471160045e-05,4.688830393479
"8152453","8152453","TRPS1","transcriptional repressor GATA binding 1",0.822509028284239,8.39533170583438,5.93832069950131,2.31179412185561e-06,2.20267927831824e-05,4.68825435009117
"8112622","8112622","GFM2","GTP dependent ribosome recycling factor mitochondrial 2",0.590216268263243,7.59435329793886,5.93815692457869,2.31280472827884e-06,2.20291201852563e-05,4.68782273879926
"7903803","7903803","AHCYL1","adenosylhomocysteinase like 1",0.775046720389112,10.2346830528079,5.93689299259984,2.32061911356263e-06,2.20889129266462e-05,4.68449172153824
"8022404","8022404","FAM210A","family with sequence similarity 210 member A",0.601528192321791,7.95100929972209,5.93577573128329,2.32754891212007e-06,2.21475408897065e-05,4.68154715808436
"7892814","7892814",NA,NA,0.82434073054028,10.1564409484753,5.93530021060766,2.33050466487743e-06,2.21683279604787e-05,4.68029388927786
"8169352","8169352","NXT2","nuclear transport factor 2 like export factor 2",0.60273694043758,8.69804198289489,5.93368003749475,2.34060388951423e-06,2.22423138538764e-05,4.67602369492601
"8097670","8097670","MMAA","metabolism of cobalamin associated A",0.555241578371027,7.87342788490648,5.93291556862867,2.34538449634916e-06,2.22730170902058e-05,4.67400876949506
"8080419","8080419","GNL3","G protein nucleolar 3",1.27805475947785,8.65836238543227,5.93223711209763,2.34963549037805e-06,2.23060177696193e-05,4.67222051620297
"8059955","8059955","RAB17","RAB17, member RAS oncogene family",-0.616012812553919,8.48982068256117,-5.93177471291828,2.35253719903982e-06,2.23261915891709e-05,4.67100172237127
"8035249","8035249","NR2F6","nuclear receptor subfamily 2 group F member 6",-0.545850497209278,9.20021330687327,-5.93044481570743,2.36090295095568e-06,2.23908004711884e-05,4.66749629494497
"8068105","8068105","BACH1","BTB domain and CNC homolog 1",0.955298212346387,9.07325422534354,5.92956095231861,2.36647954196713e-06,2.24362865809324e-05,4.66516648746561
"8101366","8101366","SCD5","stearoyl-CoA desaturase 5",-0.582289844287729,8.41357690622894,-5.92930901106804,2.36807156089895e-06,2.24439779392025e-05,4.66450237701435
"7971039","7971039","SUPT20H","SPT20 homolog, SAGA complex component",0.639140257933779,9.60780200915104,5.92805859848819,2.37598896155108e-06,2.24565340870894e-05,4.66120626100456
"8054227","8054227","REV1","REV1 DNA directed polymerase",0.592361254056996,8.88875845164685,5.9238582740525,2.40278111636382e-06,2.26832006472888e-05,4.65013336054185
"7895728","7895728",NA,NA,0.749537666653105,7.94158428242294,5.92027779051722,2.42586052324663e-06,2.28860474569241e-05,4.64069357592197
"7936706","7936706","MCMBP","minichromosome maintenance complex binding protein",0.52173846378918,9.71776664885594,5.91997429558085,2.42782708908694e-06,2.28970857949124e-05,4.63989338672395
"8118682","8118682","PHF1","PHD finger protein 1",-0.767867091110196,9.34901603422608,-5.91975005750031,2.42928112665883e-06,2.29001566552552e-05,4.63930216085472
"8000791","8000791","YPEL3","yippee like 3",-0.735799261443228,8.66559495313884,-5.91917165151747,2.43303577604831e-06,2.29086296817179e-05,4.63777712120612
"7895665","7895665",NA,NA,0.55195807439379,9.8404460112486,5.91870239552997,2.43608620074054e-06,2.29205228221895e-05,4.63653985318727
"7923453","7923453","KDM5B","lysine demethylase 5B",0.70990202407817,8.9717715134807,5.91814229383453,2.4397322333918e-06,2.29416234154663e-05,4.63506303729498
"8051589","8051589","ATL2","atlastin GTPase 2",0.51887598594773,9.01341980756908,5.91561078671262,2.45628022321726e-06,2.30896766829965e-05,4.62838797784229
"8037775","8037775","PTGIR","prostaglandin I2 receptor",-0.656031507344887,8.56622799787954,-5.9150194467324,2.46016201743202e-06,2.31186065227528e-05,4.6268286770938
"7930627","7930627","ADRB1","adrenoceptor beta 1",-0.987860522175108,8.97708503947247,-5.91471441576382,2.46216678693439e-06,2.31298844631424e-05,4.62602433396687
"7917255","7917255","SSX2IP","SSX family member 2 interacting protein",0.853469304957071,6.45664179397649,5.9143470019185,2.4645837504702e-06,2.31450259689698e-05,4.62505548401748
"8172056","8172056","RPGR","retinitis pigmentosa GTPase regulator",0.949838939043385,7.96885317770028,5.91263897049342,2.47585123738562e-06,2.32204958139925e-05,4.62055138525088
"8085145","8085145","RAD18","RAD18 E3 ubiquitin protein ligase",0.578105651733314,8.03302883645959,5.91227827106432,2.47823733736376e-06,2.32352937051072e-05,4.61960019256152
"8098705","8098705","MTRF1L","mitochondrial translation release factor 1 like",0.516299485059244,8.481241351896,5.91194060150158,2.48047319613998e-06,2.32486737842321e-05,4.61870972382853
"8164729","8164729","TTF1","transcription termination factor 1",0.504120474466948,6.55972244534818,5.90838303238978,2.5041536646619e-06,2.34508334631543e-05,4.60932760844033
"8030067","8030067","SULT2B1","sulfotransferase family 2B member 1",-0.8087481569296,8.07053809999035,-5.90758897507264,2.50947030889864e-06,2.34821723631512e-05,4.60723338833636
"8103106","8103106","LRBA","LPS responsive beige-like anchor protein",0.712553592721727,9.60099409607781,5.90688575045346,2.51418830251904e-06,2.35186648044947e-05,4.60537869353281
"7892808","7892808",NA,NA,-0.602032664500481,9.7849898410966,-5.90656603070025,2.51633629250294e-06,2.35311005414084e-05,4.60453544952701
"8166442","8166442","FAM3C","FAM3 metabolism regulating signaling molecule C",0.502805246884774,8.74757498242716,5.903572232934,2.53653988167709e-06,2.37110753440835e-05,4.59663914776374
"7894304","7894304",NA,NA,0.910697874847525,11.1132869223803,5.9034701181779,2.53723188472834e-06,2.37110753440835e-05,4.59636980451354
"8055624","8055624","ZEB2","zinc finger E-box binding homeobox 2",0.624233871966531,10.6206096510465,5.90315760574161,2.53935087934473e-06,2.37231655435955e-05,4.59554550113625
"8047784","8047784","ZDBF2","zinc finger DBF-type containing 2",0.725241665901939,6.91972484660014,5.90270608407492,2.54241558659837e-06,2.37440800689918e-05,4.59435452683559
"7895252","7895252",NA,NA,0.959666945782186,8.22826048911625,5.90203996214096,2.54694372069464e-06,2.37786437788529e-05,4.5925974797197
"8126337","8126337","FRS3","fibroblast growth factor receptor substrate 3",-0.625535878663335,8.07039273860356,-5.90141155208595,2.55122296882672e-06,2.38077905624788e-05,4.59093988023576
"8102848","8102848","SETD7","SET domain containing 7, histone lysine methyltransferase",0.603735316746015,9.6161554755857,5.90133832765376,2.55172207343621e-06,2.38077905624788e-05,4.59074672958478
"8023672","8023672","VPS4B","vacuolar protein sorting 4 homolog B",0.524423469437959,8.78032180651281,5.90095832734187,2.55431377629034e-06,2.38242387453739e-05,4.58974436319315
"7994445","7994445","SH2B1","SH2B adaptor protein 1",-0.541402733970291,7.45503640654785,-5.90046416856433,2.55768804909271e-06,2.38479729676351e-05,4.58844085535539
"8058221","8058221","TRAK2","trafficking kinesin protein 2",0.695211177226996,9.20240873773502,5.89914190629491,2.56673904227533e-06,2.39168494357364e-05,4.58495287309892
"8127646","8127646","FILIP1","filamin A interacting protein 1",0.6726384093325,9.3223379015994,5.89703780059599,2.58120859381926e-06,2.402831031021e-05,4.57940224457642
"8089082","8089082","DCBLD2","discoidin, CUB and LCCL domain containing 2",0.54076497661778,9.83173200180808,5.89535090814783,2.59286855374476e-06,2.41244912785849e-05,4.57495202102983
"8060353","8060353","RBCK1","RANBP2-type and C3HC4-type zinc finger containing 1",-0.541443387979781,9.6023909783743,-5.89530030294963,2.5932191626949e-06,2.41244912785849e-05,4.57481851569007
"7939434","7939434","TTC17","tetratricopeptide repeat domain 17",0.672329311180611,9.88753385839536,5.8948237036592,2.59652354553794e-06,2.41474169653943e-05,4.57356115566639
"7951734","7951734","ZW10","zw10 kinetochore protein",0.665749058687567,7.06192858398629,5.89283966791996,2.61032514751859e-06,2.42522322852519e-05,4.56832673556326
"7894810","7894810",NA,NA,0.763563781480914,5.6964420853119,5.89262742252785,2.61180597805326e-06,2.42581501276637e-05,4.56776676036419
"7934299","7934299",NA,NA,0.582933684236709,8.18142625005273,5.89163342495871,2.61875237706775e-06,2.43069602296382e-05,4.56514422037189
"7893705","7893705",NA,NA,-0.775517887921808,10.2191114319098,-5.89081485174641,2.62448686400814e-06,2.4344465760819e-05,4.56298446905302
"8008547","8008547","TOM1L1","target of myb1 like 1 membrane trafficking protein",0.862096774779181,9.09500793145326,5.88893294970286,2.63771862692054e-06,2.44593095643413e-05,4.55801903460791
"7906671","7906671","USP21","ubiquitin specific peptidase 21",-0.569165390700864,8.95571474251204,-5.88518390801979,2.66427959453307e-06,2.46575682729345e-05,4.54812645230225
"7958158","7958158","HCFC2","host cell factor C2",0.699153389018565,8.05510986373562,5.88506822255506,2.66510347958003e-06,2.46575682729345e-05,4.54782117945762
"7968711","7968711","COG6","component of oligomeric golgi complex 6",0.645759997663252,8.52387546692065,5.88471513392877,2.66761968699543e-06,2.467290718223e-05,4.54688943777321
"7939137","7939137","EIF3M","eukaryotic translation initiation factor 3 subunit M",0.823854528418028,10.3506276998927,5.8837050995886,2.67483073279947e-06,2.47236926832969e-05,4.54422408334702
"8174474","8174474","ACSL4","acyl-CoA synthetase long chain family member 4",1.07687818203048,9.32136748794245,5.87876475402152,2.71038663982524e-06,2.49910470364217e-05,4.53118620942435
"7984405","7984405","C15orf61","chromosome 15 open reading frame 61",-0.668003475323416,7.45141612655287,-5.87784011600721,2.71709416607092e-06,2.50338425954727e-05,4.52874586402814
"7925364","7925364","HEATR1","HEAT repeat containing 1",1.0609204078902,8.54730604420897,5.87705081489309,2.72283319538322e-06,2.50786808825652e-05,4.52666266364556
"8143781","8143781","GIMAP6","GTPase, IMAP family member 6",-0.606048109162007,8.857719849745,-5.87533085356243,2.73538153548876e-06,2.51781228367467e-05,4.52212304003144
"7958842","7958842",NA,NA,-0.973517546703657,6.00657115622218,-5.87488745340463,2.73862591619107e-06,2.51999169612127e-05,4.520952710784
"8062880","8062880","YWHAB","tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein beta",0.5797646278484,11.1766476836433,5.87169463724221,2.76210297999518e-06,2.53834438180759e-05,4.51252509616844
"7972062","7972062","FBXL3","F-box and leucine rich repeat protein 3",0.602430801308763,10.0442686256093,5.87121618924168,2.76563852596369e-06,2.5407812421653e-05,4.51126215189629
"7893627","7893627",NA,NA,-0.567003317359854,8.15754610358021,-5.87072399676776,2.76928040913139e-06,2.54250190485119e-05,4.50996291200686
"7899750","7899750","FAM167B","family with sequence similarity 167 member B",-0.758112188004091,8.01766904422248,-5.86930863033088,2.77978015999007e-06,2.54969880277839e-05,4.50622668756469
"7945641","7945641","DUSP8","dual specificity phosphatase 8",-0.630945495623543,8.86735420968849,-5.86889191964563,2.7828791420963e-06,2.55114201096487e-05,4.50512664878152
"8076195","8076195","PDGFB","platelet derived growth factor subunit B",-0.644766011050068,8.01053055845834,-5.86883742747498,2.78328464586636e-06,2.55114201096487e-05,4.50498279878442
"8180418","8180418","CHTF8","chromosome transmission fidelity factor 8",-0.701373498772059,10.3498577678735,-5.86873916291463,2.78401603297738e-06,2.55114201096487e-05,4.50472339671335
"7927936","7927936","DDX21","DExD-box helicase 21",1.45053643297722,8.89599812865096,5.86831843629415,2.78714971417686e-06,2.5523862912943e-05,4.50361274179028
"8122982","8122982","ZDHHC14","zinc finger DHHC-type palmitoyltransferase 14",-0.524207444890911,8.07245794809429,-5.86643249094793,2.80124056941733e-06,2.56404508109577e-05,4.49863399617084
"8052956","8052956","EXOC6B","exocyst complex component 6B",0.602044512734343,9.06709424583513,5.86570915006389,2.80666409102564e-06,2.56698587211654e-05,4.49672437577526
"7940711","7940711","TMEM179B","transmembrane protein 179B",-0.603632527871573,10.9503645180542,-5.8640063162924,2.81947364698728e-06,2.57624251291469e-05,4.49222876671094
"8036276","8036276","POLR2I","RNA polymerase II subunit I",-0.509685005655707,7.23619049182892,-5.86317900798093,2.82571836850461e-06,2.58112806549201e-05,4.49004454644747
"8032553","8032553","TLE2","TLE family member 2, transcriptional corepressor",-0.578200774947264,9.11198074794448,-5.86248674265628,2.8309544889397e-06,2.58426858491777e-05,4.48821682807412
"7926565","7926565","MLLT10","MLLT10 histone lysine methyltransferase DOT1L cofactor",0.519205138847157,9.00505404950374,5.86190837545127,2.83533662700305e-06,2.58744719618507e-05,4.48668980094014
"7893087","7893087",NA,NA,0.658114663216052,10.5123313567574,5.86165280971712,2.83727516440437e-06,2.58839453747915e-05,4.48601504003228
"7957052","7957052","CCT2","chaperonin containing TCP1 subunit 2",0.878243841930255,8.90723633365504,5.86070180035375,2.84450060391777e-06,2.59280862704599e-05,4.48350408954764
"8137485","8137485","DPP6","dipeptidyl peptidase like 6",-0.763795379751169,6.85594537127287,-5.86054133865792,2.84572156763727e-06,2.59280862704599e-05,4.48308041700604
"8110932","8110932","SEMA5A","semaphorin 5A",-0.767978054648875,10.1154589578426,-5.86023004554705,2.84809172754634e-06,2.59414590621189e-05,4.48225849460127
"8009366","8009366","NOL11","nucleolar protein 11",0.614856234648514,7.97594430860008,5.8583564811643,2.86239906896675e-06,2.60552639760982e-05,4.4773115061835
"8021496","8021496","RELCH","RAB11 binding and LisH domain, coiled-coil and HEAT repeat containing",0.541050645645761,8.70473473938566,5.85687003420569,2.87380184869488e-06,2.61425025134757e-05,4.47338651646235
"7966462","7966462","NAA25","N-alpha-acetyltransferase 25, NatB auxiliary subunit",0.772682971729473,9.02704253933339,5.85183423461611,2.91277444419884e-06,2.64643871732037e-05,4.46008840035979
"8006877","8006877","STARD3","StAR related lipid transfer domain containing 3",-0.652915179758912,9.58656455988758,-5.85182214989955,2.91286860836348e-06,2.64643871732037e-05,4.46005648620852
"7968232","7968232","SNORD102","small nucleolar RNA, C/D box 102",0.623082398843373,5.45290494172779,5.85166808699591,2.91406933668639e-06,2.64669311697905e-05,4.45964962551467
"8094874","8094874",NA,NA,-0.53005319666987,7.33726129339378,-5.84825982148944,2.94076076391746e-06,2.66756418174728e-05,4.45064845966599
"8008530","8008530","UTP18","UTP18 small subunit processome component",0.60565466784695,8.27814154091083,5.84750705273035,2.94668919841529e-06,2.67125599803361e-05,4.44866031694491
"8109283","8109283","NDST1","N-deacetylase and N-sulfotransferase 1",-0.554963474669577,10.6731684408428,-5.84646112991979,2.95494641306028e-06,2.6750385093552e-05,4.44589786645377
"8157524","8157524","TLR4","toll like receptor 4",0.816354622818112,10.1229838554895,5.8462492115306,2.95662228383212e-06,2.6750385093552e-05,4.44533814786489
"8054354","8054354",NA,NA,-0.7300711119133,7.04555907938119,-5.84551947377801,2.96240046717022e-06,2.6787406048844e-05,4.44341074476844
"7896384","7896384",NA,NA,0.723879063397238,9.70724890896993,5.84505017673229,2.96612246290767e-06,2.68126277731899e-05,4.44217120781951
"7894269","7894269",NA,NA,0.740641562457299,10.6871627388521,5.84460134801226,2.96968654292955e-06,2.6827972772801e-05,4.44098572073881
"7965840","7965840",NA,NA,-0.645781665901788,5.45786173744347,-5.84421904265454,2.97272578225383e-06,2.68448372127975e-05,4.43997593166082
"8136863","8136863","TMEM139","transmembrane protein 139",-0.576172164788663,7.65332362774965,-5.84413163973979,2.97342105633992e-06,2.68448372127975e-05,4.43974507175411
"7896529","7896529",NA,NA,-0.680460020647679,9.85478570072312,-5.84395084358649,2.97485977772494e-06,2.68493937740914e-05,4.43926752806775
"8097435","8097435","C4orf33","chromosome 4 open reading frame 33",0.537176820934864,7.5884621110348,5.84330084861925,2.98003805236325e-06,2.6887687963978e-05,4.4375506557104
"7927814","7927814","SIRT1","sirtuin 1",0.52622157130102,8.98509209060957,5.84079146097651,3.0001149975188e-06,2.70433696201554e-05,4.43092221596275
"7970473","7970473","XPO4","exportin 4",0.630270159644928,8.20383258177758,5.84046633607633,3.00272621292123e-06,2.70584224817034e-05,4.43006338495515
"7896576","7896576",NA,NA,0.713236763924002,6.56059975271404,5.84029716893908,3.00408577340379e-06,2.70621904237748e-05,4.42961652039843
"8063903","8063903","RPS21","ribosomal protein S21",-0.643392555194918,8.22619887968831,-5.83732537747858,3.02807108374828e-06,2.72284039866793e-05,4.42176608700627
"7937404","7937404","LMNTD2-AS1","LMNTD2 antisense RNA 1",-0.76996284151872,7.89781100506037,-5.83133807286752,3.0769835993857e-06,2.76322932046052e-05,4.40594812947843
"8123274","8123274","MAP3K4","mitogen-activated protein kinase kinase kinase 4",0.648567594669826,8.65014580879271,5.82961577236709,3.0912009364598e-06,2.77426356913748e-05,4.40139756296508
"7922408","7922408","SNORD78","small nucleolar RNA, C/D box 78",1.36513525666195,7.90943273156498,5.8277918595482,3.10632940513117e-06,2.78610125054292e-05,4.396578331423
"8026250","8026250","DCAF15","DDB1 and CUL4 associated factor 15",-0.509525111774627,8.51064295444265,-5.8271908628381,3.11133074049935e-06,2.78971657724249e-05,4.39499030567902
"8035937","8035937",NA,NA,-0.597726202783757,5.22407654380826,-5.82678649928157,3.11470032229805e-06,2.79128699100564e-05,4.3939218357396
"7893228","7893228",NA,NA,-0.716351514216215,7.70749026275524,-5.8267476516624,3.1150242354227e-06,2.79128699100564e-05,4.39381918623726
"8160297","8160297","PLIN2","perilipin 2",1.09474838086167,10.2437465583366,5.82546803263042,3.12571279022572e-06,2.79911962205073e-05,4.39043791902491
"8064879","8064879","TRMT6","tRNA methyltransferase 6 non-catalytic subunit",0.755331634092046,8.6711042031993,5.82506370990488,3.12909775959489e-06,2.80127823722562e-05,4.38936951608509
"8075693","8075693",NA,NA,-0.92095861471589,5.98396824687237,-5.82449856051206,3.13383536595417e-06,2.80378890023003e-05,4.3878761205175
"7919642","7919642","H2AC21","H2A clustered histone 21",-0.847830883855258,9.3193431137298,-5.82449646259473,3.13385296613062e-06,2.80378890023003e-05,4.38787057677952
"7973867","7973867",NA,NA,-0.754612509078902,8.46636119762762,-5.82416760159105,3.13661313290415e-06,2.80538522459436e-05,4.38700155973332
"7894451","7894451",NA,NA,0.736745533215936,7.80742901221815,5.82355711558195,3.14174351979841e-06,2.80909982022162e-05,4.38538833024048
"8077668","8077668","IL17RE","interleukin 17 receptor E",-0.578047299371146,7.92678769003158,-5.82141464662676,3.15981549342961e-06,2.82262449267022e-05,4.37972661260268
"8039937","8039937","CPTP","ceramide-1-phosphate transfer protein",-0.519085607760914,7.50110705895549,-5.81970136666604,3.17434271936056e-06,2.83384024256952e-05,4.3751988828038
"8039166","8039166","MBOAT7","membrane bound O-acyltransferase domain containing 7",-0.501491784778404,9.32221673863052,-5.81927212850126,3.17799286442179e-06,2.83621803417165e-05,4.3740644970692
"7949454","7949454","MAP3K11","mitogen-activated protein kinase kinase kinase 11",-0.538803383706822,9.41063369149703,-5.81640099304407,3.20251758926561e-06,2.85633169782902e-05,4.36647641737773
"8056491","8056491","SCN9A","sodium voltage-gated channel alpha subunit 9",0.788957384642068,6.99007422403423,5.8161228453199,3.20490360788247e-06,2.85672572563644e-05,4.36574127960006
"8156826","8156826","TGFBR1","transforming growth factor beta receptor 1",0.650427951712615,9.35905012162779,5.81540465730876,3.2110727032739e-06,2.8602078383458e-05,4.36384310512678
"8044686","8044686","ACTR3","actin related protein 3",0.604155945750914,11.156324378109,5.81527484849922,3.21218901453835e-06,2.8602078383458e-05,4.36350001660924
"7894068","7894068",NA,NA,-0.623395644167108,10.1896656817929,-5.81435921141066,3.22007431829226e-06,2.86576645057676e-05,4.36107993301497
"7895832","7895832",NA,NA,-0.742539050050571,9.84391559590571,-5.81208309553792,3.23976061267771e-06,2.88239426097287e-05,4.35506381248182
"8035838","8035838","ZNF724","zinc finger protein 724",1.04514563754089,5.93808992899782,5.81132603382787,3.24633539225703e-06,2.88735016045237e-05,4.35306271689017
"8146353","8146353",NA,NA,0.777732933396974,3.99312493432823,5.8100209000578,3.25770160899981e-06,2.89387794970051e-05,4.3496128578637
"7908041","7908041","LAMC1","laminin subunit gamma 1",0.726066996040551,10.1495878942849,5.80627687559376,3.29053123855986e-06,2.91943243776672e-05,4.33971573736967
"7897227","7897227","AJAP1","adherens junctions associated protein 1",-0.674720842972821,6.76073395806328,-5.80501118261866,3.30170490620696e-06,2.92753884126543e-05,4.33636976647123
"8089372","8089372","CIP2A","cellular inhibitor of PP2A",0.846647641144652,6.28524499316474,5.80478456546218,3.30370954566823e-06,2.92841303113719e-05,4.33577067437056
"8163107","8163107","MIR32","microRNA 32",1.33583335058088,8.25399587017002,5.80247398250821,3.32421907444906e-06,2.94568438699484e-05,4.32966217849567
"7977507","7977507","RPPH1","ribonuclease P RNA component H1",-0.809600256036587,11.2954800155414,-5.80207807554242,3.32774615958091e-06,2.94790111258283e-05,4.32861548733988
"8089314","8089314","IFT57","intraflagellar transport 57",0.811846614550863,9.45503978997254,5.79908689580475,3.35451660404954e-06,2.97070037892816e-05,4.32070717584357
"7917276","7917276","LPAR3","lysophosphatidic acid receptor 3",-0.906064373690112,7.46245756929002,-5.79874758461045,3.35756706875726e-06,2.97248607817974e-05,4.31981004662619
"7917528","7917528",NA,NA,0.764116664035956,6.53361381964473,5.79770246796616,3.36698045266679e-06,2.97806831053414e-05,4.31704674665906
"7968761","7968761","NAA16","N-alpha-acetyltransferase 16, NatA auxiliary subunit",0.522332812837356,8.09088797033142,5.7965932883932,3.37700000002494e-06,2.98186352291758e-05,4.31411399584707
"8119580","8119580",NA,NA,0.724122439591612,4.89115513992942,5.7965385579188,3.37749517519643e-06,2.98186352291758e-05,4.31396928271969
